TIME,THERMOMETER_EXTERNAL,THERMOMETER23,HEATER23,SETPOINT23,THERMOMETER41,HEATER41,SETPOINT41,THERMOMETER31,HEATER31,SETPOINT31,THERMOMETER21,HEATER21,SETPOINT21,THERMOMETER11,HEATER11,SETPOINT11,THERMOMETER42,HEATER42,SETPOINT42,THERMOMETER32,HEATER32,SETPOINT32,THERMOMETER22,HEATER22,SETPOINT22,THERMOMETER12,HEATER12,SETPOINT12,THERMOMETER43,HEATER43,SETPOINT43,THERMOMETER33,HEATER33,SETPOINT33,THERMOMETER13,HEATER13,SETPOINT13,THERMOMETER44,HEATER44,SETPOINT44,THERMOMETER34,HEATER34,SETPOINT34,THERMOMETER24,HEATER24,SETPOINT24,THERMOMETER14,HEATER14,SETPOINT14 
12570,12.094638,19.038708,10,20.0,19.629475,10,20.0,20.810242,0,20.0,19.829323,0,20.0,20.514559,0,20.0,20.301125,10,20.0,20.860723,0,20.0,19.925413,10,20.0,20.682476,0,20.0,20.301712,10,20.0,20.825878,0,20.0,20.304413,0,20.0,20.137274,10,20.0,20.645834,0,20.0,19.360315,10,20.0,19.348063,10,20.0
12580,12.094638,19.038708,10,20.0,19.629475,10,20.0,20.810242,0,20.0,19.829323,0,20.0,20.514559,0,20.0,20.301125,10,20.0,20.860723,0,20.0,19.925413,10,20.0,20.682476,0,20.0,20.301712,10,20.0,20.825878,0,20.0,20.304413,0,20.0,20.137274,10,20.0,20.645834,0,20.0,19.360315,10,20.0,19.348063,10,20.0
12590,12.094558,19.169188,10,20.0,19.649717,10,20.0,20.869812,0,20.0,19.733482,0,20.0,20.39428,0,20.0,20.375772,10,20.0,20.747072,0,20.0,20.053743,10,20.0,20.543901,0,20.0,20.37636,10,20.0,20.711653,0,20.0,20.148067,0,20.0,20.145857,10,20.0,20.797272,0,20.0,19.33517,10,20.0,19.291714,10,20.0
12600,12.094558,19.169188,0,16.0,19.649717,10,20.0,20.869812,0,20.0,19.733482,0,20.0,20.39428,0,20.0,20.375772,10,20.0,20.747072,0,20.0,20.053743,10,20.0,20.543901,0,20.0,20.37636,10,20.0,20.711653,0,20.0,20.148067,0,20.0,20.145857,10,20.0,20.797272,0,20.0,19.33517,10,20.0,19.291714,10,20.0
12610,12.094558,19.169188,0,16.0,19.649717,10,20.0,20.869812,0,20.0,19.733482,0,20.0,20.39428,0,20.0,20.375772,10,20.0,20.747072,0,20.0,20.053743,10,20.0,20.543901,0,20.0,20.37636,10,20.0,20.711653,0,20.0,20.148067,0,20.0,20.145857,10,20.0,20.797272,0,20.0,19.33517,10,20.0,19.291714,10,20.0
12620,12.094558,19.169188,0,16.0,19.649717,10,20.0,20.869812,0,20.0,19.733482,0,20.0,20.39428,0,20.0,20.375772,10,20.0,20.747072,0,20.0,20.053743,10,20.0,20.543901,0,20.0,20.37636,10,20.0,20.711653,0,20.0,20.148067,0,20.0,20.145857,10,20.0,20.797272,0,20.0,19.33517,10,20.0,19.291714,10,20.0
12630,12.094558,19.169188,0,16.0,19.649717,10,20.0,20.869812,0,20.0,19.733482,0,20.0,20.39428,0,20.0,20.375772,10,20.0,20.747072,0,20.0,20.053743,10,20.0,20.543901,0,20.0,20.37636,10,20.0,20.711653,0,20.0,20.148067,0,20.0,20.145857,10,20.0,20.797272,0,20.0,19.33517,10,20.0,19.291714,10,20.0
12640,12.094558,19.169188,0,16.0,19.649717,10,20.0,20.869812,0,20.0,19.733482,0,20.0,20.39428,0,20.0,20.375772,10,20.0,20.747072,0,20.0,20.053743,10,20.0,20.543901,0,20.0,20.37636,10,20.0,20.711653,0,20.0,20.148067,0,20.0,20.145857,10,20.0,20.797272,0,20.0,19.33517,10,20.0,19.291714,10,20.0
12650,12.094558,19.169188,0,16.0,19.649717,10,20.0,20.869812,0,20.0,19.733482,0,20.0,20.39428,0,20.0,20.375772,10,20.0,20.747072,0,20.0,20.053743,10,20.0,20.543901,0,20.0,20.37636,10,20.0,20.711653,0,20.0,20.148067,0,20.0,20.145857,10,20.0,20.797272,0,20.0,19.33517,10,20.0,19.291714,10,20.0
12660,12.094558,19.169188,0,16.0,19.649717,10,20.0,20.869812,0,20.0,19.733482,0,20.0,20.39428,0,20.0,20.375772,10,20.0,20.747072,0,20.0,20.053743,10,20.0,20.543901,0,20.0,20.37636,10,20.0,20.711653,0,20.0,20.148067,0,20.0,20.145857,10,20.0,20.797272,0,20.0,19.33517,10,20.0,19.291714,10,20.0
12670,12.094558,19.169188,0,16.0,19.649717,10,20.0,20.869812,0,20.0,19.733482,0,20.0,20.39428,0,20.0,20.375772,10,20.0,20.747072,0,20.0,20.053743,10,20.0,20.543901,0,20.0,20.37636,10,20.0,20.711653,0,20.0,20.148067,0,20.0,20.145857,10,20.0,20.797272,0,20.0,19.33517,10,20.0,19.291714,10,20.0
12680,12.094558,19.169188,0,16.0,19.649717,10,20.0,20.869812,0,20.0,19.733482,0,20.0,20.39428,0,20.0,20.375772,10,20.0,20.747072,0,20.0,20.053743,10,20.0,20.543901,0,20.0,20.37636,10,20.0,20.711653,0,20.0,20.148067,0,20.0,20.145857,10,20.0,20.797272,0,20.0,19.33517,10,20.0,19.291714,10,20.0
12690,12.094532,19.294474,0,16.0,19.669487,10,20.0,20.841915,0,20.0,19.641157,0,20.0,20.253254,0,20.0,20.44763,10,20.0,20.62853,0,20.0,20.178034,10,20.0,20.38865,0,20.0,20.448223,10,20.0,20.592527,0,20.0,19.993628,0,20.0,20.154478,10,20.0,20.859976,0,20.0,19.359798,10,20.0,19.314806,10,20.0
12700,12.094532,19.294474,0,16.0,19.669487,10,20.0,20.841915,0,20.0,19.641157,0,20.0,20.253254,0,20.0,20.44763,10,20.0,20.62853,0,20.0,20.178034,10,20.0,20.38865,0,20.0,20.448223,10,20.0,20.592527,0,20.0,19.993628,0,20.0,20.154478,10,20.0,20.859976,0,20.0,19.359798,10,20.0,19.314806,10,20.0
12710,12.094532,19.294474,0,16.0,19.669487,10,20.0,20.841915,0,20.0,19.641157,0,20.0,20.253254,0,20.0,20.44763,10,20.0,20.62853,0,20.0,20.178034,10,20.0,20.38865,0,20.0,20.448223,10,20.0,20.592527,0,20.0,19.993628,0,20.0,20.154478,10,20.0,20.859976,0,20.0,19.359798,10,20.0,19.314806,10,20.0
12720,12.094532,19.294474,0,16.0,19.669487,10,20.0,20.841915,0,20.0,19.641157,0,20.0,20.253254,0,20.0,20.44763,10,20.0,20.62853,0,20.0,20.178034,10,20.0,20.38865,0,20.0,20.448223,10,20.0,20.592527,0,20.0,19.993628,0,20.0,20.154478,10,20.0,20.859976,0,20.0,19.359798,10,20.0,19.314806,10,20.0
12730,12.094532,19.294474,0,16.0,19.669487,10,20.0,20.841915,0,20.0,19.641157,0,20.0,20.253254,0,20.0,20.44763,10,20.0,20.62853,0,20.0,20.178034,10,20.0,20.38865,0,20.0,20.448223,10,20.0,20.592527,0,20.0,19.993628,0,20.0,20.154478,10,20.0,20.859976,0,20.0,19.359798,10,20.0,19.314806,10,20.0
12740,12.094532,19.294474,0,16.0,19.669487,10,20.0,20.841915,0,20.0,19.641157,0,20.0,20.253254,0,20.0,20.44763,10,20.0,20.62853,0,20.0,20.178034,10,20.0,20.38865,0,20.0,20.448223,10,20.0,20.592527,0,20.0,19.993628,0,20.0,20.154478,10,20.0,20.859976,0,20.0,19.359798,10,20.0,19.314806,10,20.0
12750,12.094532,19.294474,0,16.0,19.669487,10,20.0,20.841915,0,20.0,19.641157,0,20.0,20.253254,0,20.0,20.44763,10,20.0,20.62853,0,20.0,20.178034,10,20.0,20.38865,0,20.0,20.448223,10,20.0,20.592527,0,20.0,19.993628,0,20.0,20.154478,10,20.0,20.859976,0,20.0,19.359798,10,20.0,19.314806,10,20.0
12760,12.094532,19.294474,0,16.0,19.669487,10,20.0,20.841915,0,20.0,19.641157,0,20.0,20.253254,0,20.0,20.44763,10,20.0,20.62853,0,20.0,20.178034,10,20.0,20.38865,0,20.0,20.448223,10,20.0,20.592527,0,20.0,19.993628,0,20.0,20.154478,10,20.0,20.859976,0,20.0,19.359798,10,20.0,19.314806,10,20.0
12770,12.094532,19.294474,0,16.0,19.669487,10,20.0,20.841915,0,20.0,19.641157,0,20.0,20.253254,0,20.0,20.44763,10,20.0,20.62853,0,20.0,20.178034,10,20.0,20.38865,0,20.0,20.448223,10,20.0,20.592527,0,20.0,19.993628,0,20.0,20.154478,10,20.0,20.859976,0,20.0,19.359798,10,20.0,19.314806,10,20.0
12780,12.094532,19.294474,0,16.0,19.669487,10,20.0,20.841915,0,20.0,19.641157,0,20.0,20.253254,0,20.0,20.44763,10,20.0,20.62853,0,20.0,20.178034,10,20.0,20.38865,0,20.0,20.448223,10,20.0,20.592527,0,20.0,19.993628,0,20.0,20.154478,10,20.0,20.859976,0,20.0,19.359798,10,20.0,19.314806,10,20.0
12790,12.094474,19.324902,0,16.0,19.688791,10,20.0,20.76527,0,20.0,19.552246,0,20.0,20.104538,0,20.0,20.516817,0,20.0,20.510607,0,20.0,20.29816,10,20.0,20.229784,0,20.0,20.517412,0,20.0,20.473999,0,20.0,19.843401,0,20.0,20.163113,10,20.0,20.83505,0,20.0,19.410582,10,20.0,19.384932,10,20.0
12800,12.094474,19.324902,0,16.0,19.688791,10,20.0,20.76527,0,20.0,19.552246,0,20.0,20.104538,0,20.0,20.516817,0,20.0,20.510607,0,20.0,20.29816,10,20.0,20.229784,0,20.0,20.517412,0,20.0,20.473999,0,20.0,19.843401,0,20.0,20.163113,10,20.0,20.83505,0,20.0,19.410582,10,20.0,19.384932,10,20.0
12810,12.094474,19.324902,0,16.0,19.688791,10,20.0,20.76527,0,20.0,19.552246,0,20.0,20.104538,0,20.0,20.516817,0,20.0,20.510607,0,20.0,20.29816,10,20.0,20.229784,0,20.0,20.517412,0,20.0,20.473999,0,20.0,19.843401,0,20.0,20.163113,10,20.0,20.83505,0,20.0,19.410582,10,20.0,19.384932,10,20.0
12820,12.094474,19.324902,0,16.0,19.688791,10,20.0,20.76527,0,20.0,19.552246,0,20.0,20.104538,0,20.0,20.516817,0,20.0,20.510607,0,20.0,20.29816,10,20.0,20.229784,0,20.0,20.517412,0,20.0,20.473999,0,20.0,19.843401,0,20.0,20.163113,10,20.0,20.83505,0,20.0,19.410582,10,20.0,19.384932,10,20.0
12830,12.094474,19.324902,0,16.0,19.688791,10,20.0,20.76527,0,20.0,19.552246,0,20.0,20.104538,0,20.0,20.516817,0,20.0,20.510607,0,20.0,20.29816,10,20.0,20.229784,0,20.0,20.517412,0,20.0,20.473999,0,20.0,19.843401,0,20.0,20.163113,10,20.0,20.83505,0,20.0,19.410582,10,20.0,19.384932,10,20.0
12840,12.094474,19.324902,0,16.0,19.688791,10,20.0,20.76527,0,20.0,19.552246,0,20.0,20.104538,0,20.0,20.516817,0,20.0,20.510607,0,20.0,20.29816,10,20.0,20.229784,0,20.0,20.517412,0,20.0,20.473999,0,20.0,19.843401,0,20.0,20.163113,10,20.0,20.83505,0,20.0,19.410582,10,20.0,19.384932,10,20.0
12850,12.094474,19.324902,0,16.0,19.688791,10,20.0,20.76527,0,20.0,19.552246,0,20.0,20.104538,0,20.0,20.516817,0,20.0,20.510607,0,20.0,20.29816,10,20.0,20.229784,0,20.0,20.517412,0,20.0,20.473999,0,20.0,19.843401,0,20.0,20.163113,10,20.0,20.83505,0,20.0,19.410582,10,20.0,19.384932,10,20.0
12860,12.094474,19.324902,0,16.0,19.688791,10,20.0,20.76527,0,20.0,19.552246,0,20.0,20.104538,0,20.0,20.516817,0,20.0,20.510607,0,20.0,20.29816,10,20.0,20.229784,0,20.0,20.517412,0,20.0,20.473999,0,20.0,19.843401,0,20.0,20.163113,10,20.0,20.83505,0,20.0,19.410582,10,20.0,19.384932,10,20.0
12870,12.094474,19.324902,0,16.0,19.688791,10,20.0,20.76527,0,20.0,19.552246,0,20.0,20.104538,0,20.0,20.516817,0,20.0,20.510607,0,20.0,20.29816,10,20.0,20.229784,0,20.0,20.517412,0,20.0,20.473999,0,20.0,19.843401,0,20.0,20.163113,10,20.0,20.83505,0,20.0,19.410582,10,20.0,19.384932,10,20.0
12880,12.094474,19.324902,0,16.0,19.688791,10,20.0,20.76527,0,20.0,19.552246,0,20.0,20.104538,0,20.0,20.516817,0,20.0,20.510607,0,20.0,20.29816,10,20.0,20.229784,0,20.0,20.517412,0,20.0,20.473999,0,20.0,19.843401,0,20.0,20.163113,10,20.0,20.83505,0,20.0,19.410582,10,20.0,19.384932,10,20.0
12890,12.0944395,19.287367,0,16.0,19.707624,10,20.0,20.66542,0,20.0,19.466614,10,20.0,19.954836,0,20.0,20.560266,0,20.0,20.395575,0,20.0,20.41413,10,20.0,20.07293,0,20.0,20.560873,0,20.0,20.358358,0,20.0,19.698236,0,20.0,20.171755,10,20.0,20.761305,0,20.0,19.47263,10,20.0,19.478117,10,20.0
12900,12.0944395,19.287367,0,16.0,19.707624,10,20.0,20.66542,0,20.0,19.466614,10,20.0,19.954836,0,20.0,20.560266,0,20.0,20.395575,0,20.0,20.41413,10,20.0,20.07293,0,20.0,20.560873,0,20.0,20.358358,0,20.0,19.698236,0,20.0,20.171755,10,20.0,20.761305,0,20.0,19.47263,10,20.0,19.478117,10,20.0
12910,12.0944395,19.287367,0,16.0,19.707624,10,20.0,20.66542,0,20.0,19.466614,10,20.0,19.954836,0,20.0,20.560266,0,20.0,20.395575,0,20.0,20.41413,10,20.0,20.07293,0,20.0,20.560873,0,20.0,20.358358,0,20.0,19.698236,0,20.0,20.171755,10,20.0,20.761305,0,20.0,19.47263,10,20.0,19.478117,10,20.0
12920,12.0944395,19.287367,0,16.0,19.707624,10,20.0,20.66542,0,20.0,19.466614,10,20.0,19.954836,0,20.0,20.560266,0,20.0,20.395575,0,20.0,20.41413,10,20.0,20.07293,0,20.0,20.560873,0,20.0,20.358358,0,20.0,19.698236,0,20.0,20.171755,10,20.0,20.761305,0,20.0,19.47263,10,20.0,19.478117,10,20.0
12930,12.0944395,19.287367,0,16.0,19.707624,10,20.0,20.66542,0,20.0,19.466614,10,20.0,19.954836,0,20.0,20.560266,0,20.0,20.395575,0,20.0,20.41413,10,20.0,20.07293,0,20.0,20.560873,0,20.0,20.358358,0,20.0,19.698236,0,20.0,20.171755,10,20.0,20.761305,0,20.0,19.47263,10,20.0,19.478117,10,20.0
12940,12.0944395,19.287367,0,16.0,19.707624,10,20.0,20.66542,0,20.0,19.466614,10,20.0,19.954836,0,20.0,20.560266,0,20.0,20.395575,0,20.0,20.41413,10,20.0,20.07293,0,20.0,20.560873,0,20.0,20.358358,0,20.0,19.698236,0,20.0,20.171755,10,20.0,20.761305,0,20.0,19.47263,10,20.0,19.478117,10,20.0
12950,12.0944395,19.287367,0,16.0,19.707624,10,20.0,20.66542,0,20.0,19.466614,10,20.0,19.954836,0,20.0,20.560266,0,20.0,20.395575,0,20.0,20.41413,10,20.0,20.07293,0,20.0,20.560873,0,20.0,20.358358,0,20.0,19.698236,0,20.0,20.171755,10,20.0,20.761305,0,20.0,19.47263,10,20.0,19.478117,10,20.0
12960,12.0944395,19.287367,10,20.0,19.707624,10,20.0,20.66542,0,20.0,19.466614,10,20.0,19.954836,0,20.0,20.560266,0,20.0,20.395575,0,20.0,20.41413,10,20.0,20.07293,0,20.0,20.560873,0,20.0,20.358358,0,20.0,19.698236,0,20.0,20.171755,10,20.0,20.761305,0,20.0,19.47263,10,20.0,19.478117,10,20.0
12970,12.0944395,19.287367,10,20.0,19.707624,10,20.0,20.66542,0,20.0,19.466614,10,20.0,19.954836,0,20.0,20.560266,0,20.0,20.395575,0,20.0,20.41413,10,20.0,20.07293,0,20.0,20.560873,0,20.0,20.358358,0,20.0,19.698236,0,20.0,20.171755,10,20.0,20.761305,0,20.0,19.47263,10,20.0,19.478117,10,20.0
12980,12.0944395,19.287367,10,20.0,19.707624,10,20.0,20.66542,0,20.0,19.466614,10,20.0,19.954836,0,20.0,20.560266,0,20.0,20.395575,0,20.0,20.41413,10,20.0,20.07293,0,20.0,20.560873,0,20.0,20.358358,0,20.0,19.698236,0,20.0,20.171755,10,20.0,20.761305,0,20.0,19.47263,10,20.0,19.478117,10,20.0
12990,12.116407,19.223057,10,20.0,19.725971,10,20.0,20.55599,0,20.0,19.391052,10,20.0,19.807451,0,20.0,20.50913,0,20.0,20.284258,0,20.0,20.526081,0,20.0,19.920391,0,20.0,20.509748,0,20.0,20.246367,0,20.0,19.558367,0,20.0,20.180347,10,20.0,20.664242,0,20.0,19.538574,10,20.0,19.581055,10,20.0
13000,12.116407,19.223057,10,20.0,19.725971,10,20.0,20.55599,0,20.0,19.391052,10,20.0,19.807451,0,20.0,20.50913,0,20.0,20.284258,0,20.0,20.526081,0,20.0,19.920391,0,20.0,20.509748,0,20.0,20.246367,0,20.0,19.558367,0,20.0,20.180347,10,20.0,20.664242,0,20.0,19.538574,10,20.0,19.581055,10,20.0
13010,12.116407,19.223057,10,20.0,19.725971,10,20.0,20.55599,0,20.0,19.391052,10,20.0,19.807451,0,20.0,20.50913,0,20.0,20.284258,0,20.0,20.526081,0,20.0,19.920391,0,20.0,20.509748,0,20.0,20.246367,0,20.0,19.558367,0,20.0,20.180347,10,20.0,20.664242,0,20.0,19.538574,10,20.0,19.581055,10,20.0
13020,12.116407,19.223057,10,20.0,19.725971,10,20.0,20.55599,0,20.0,19.391052,10,20.0,19.807451,0,20.0,20.50913,0,20.0,20.284258,0,20.0,20.526081,0,20.0,19.920391,0,20.0,20.509748,0,20.0,20.246367,0,20.0,19.558367,0,20.0,20.180347,10,20.0,20.664242,0,20.0,19.538574,10,20.0,19.581055,10,20.0
13030,12.116407,19.223057,10,20.0,19.725971,10,20.0,20.55599,0,20.0,19.391052,10,20.0,19.807451,0,20.0,20.50913,0,20.0,20.284258,0,20.0,20.526081,0,20.0,19.920391,0,20.0,20.509748,0,20.0,20.246367,0,20.0,19.558367,0,20.0,20.180347,10,20.0,20.664242,0,20.0,19.538574,10,20.0,19.581055,10,20.0
13040,12.116407,19.223057,10,20.0,19.725971,10,20.0,20.55599,0,20.0,19.391052,10,20.0,19.807451,0,20.0,20.50913,0,20.0,20.284258,0,20.0,20.526081,0,20.0,19.920391,0,20.0,20.509748,0,20.0,20.246367,0,20.0,19.558367,0,20.0,20.180347,10,20.0,20.664242,0,20.0,19.538574,10,20.0,19.581055,10,20.0
13050,12.116407,19.223057,10,20.0,19.725971,10,20.0,20.55599,0,20.0,19.391052,10,20.0,19.807451,0,20.0,20.50913,0,20.0,20.284258,0,20.0,20.526081,0,20.0,19.920391,0,20.0,20.509748,0,20.0,20.246367,0,20.0,19.558367,0,20.0,20.180347,10,20.0,20.664242,0,20.0,19.538574,10,20.0,19.581055,10,20.0
13060,12.116407,19.223057,10,20.0,19.725971,10,20.0,20.55599,0,20.0,19.391052,10,20.0,19.807451,0,20.0,20.50913,0,20.0,20.284258,0,20.0,20.526081,0,20.0,19.920391,0,20.0,20.509748,0,20.0,20.246367,0,20.0,19.558367,0,20.0,20.180347,10,20.0,20.664242,0,20.0,19.538574,10,20.0,19.581055,10,20.0
13070,12.116407,19.223057,10,20.0,19.725971,10,20.0,20.55599,0,20.0,19.391052,10,20.0,19.807451,0,20.0,20.50913,0,20.0,20.284258,0,20.0,20.526081,0,20.0,19.920391,0,20.0,20.509748,0,20.0,20.246367,0,20.0,19.558367,0,20.0,20.180347,10,20.0,20.664242,0,20.0,19.538574,10,20.0,19.581055,10,20.0
13080,12.116407,19.223057,10,20.0,19.725971,10,20.0,20.55599,0,20.0,19.391052,10,20.0,19.807451,0,20.0,20.50913,0,20.0,20.284258,0,20.0,20.526081,0,20.0,19.920391,0,20.0,20.509748,0,20.0,20.246367,0,20.0,19.558367,0,20.0,20.180347,10,20.0,20.664242,0,20.0,19.538574,10,20.0,19.581055,10,20.0
13090,12.343718,19.200365,10,20.0,19.743847,10,20.0,20.44388,0,20.0,19.36718,10,20.0,19.663952,0,20.0,20.402626,0,20.0,20.176931,0,20.0,20.610346,0,20.0,19.773033,0,20.0,20.403246,0,20.0,20.138268,0,20.0,19.423742,10,20.0,20.18884,10,20.0,20.557484,0,20.0,19.605007,10,20.0,19.686869,10,20.0
13100,12.343718,19.200365,10,20.0,19.743847,10,20.0,20.44388,0,20.0,19.36718,10,20.0,19.663952,0,20.0,20.402626,0,20.0,20.176931,0,20.0,20.610346,0,20.0,19.773033,0,20.0,20.403246,0,20.0,20.138268,0,20.0,19.423742,10,20.0,20.18884,10,20.0,20.557484,0,20.0,19.605007,10,20.0,19.686869,10,20.0
13110,12.343718,19.200365,10,20.0,19.743847,10,20.0,20.44388,0,20.0,19.36718,10,20.0,19.663952,0,20.0,20.402626,0,20.0,20.176931,0,20.0,20.610346,0,20.0,19.773033,0,20.0,20.403246,0,20.0,20.138268,0,20.0,19.423742,10,20.0,20.18884,10,20.0,20.557484,0,20.0,19.605007,10,20.0,19.686869,10,20.0
13120,12.343718,19.200365,10,20.0,19.743847,10,20.0,20.44388,0,20.0,19.36718,10,20.0,19.663952,0,20.0,20.402626,0,20.0,20.176931,0,20.0,20.610346,0,20.0,19.773033,0,20.0,20.403246,0,20.0,20.138268,0,20.0,19.423742,10,20.0,20.18884,10,20.0,20.557484,0,20.0,19.605007,10,20.0,19.686869,10,20.0
13130,12.343718,19.200365,10,20.0,19.743847,10,20.0,20.44388,0,20.0,19.36718,10,20.0,19.663952,0,20.0,20.402626,0,20.0,20.176931,0,20.0,20.610346,0,20.0,19.773033,0,20.0,20.403246,0,20.0,20.138268,0,20.0,19.423742,10,20.0,20.18884,10,20.0,20.557484,0,20.0,19.605007,10,20.0,19.686869,10,20.0
13140,12.343718,19.200365,10,20.0,19.743847,10,20.0,20.44388,0,20.0,19.36718,10,20.0,19.663952,0,20.0,20.402626,0,20.0,20.176931,0,20.0,20.610346,0,20.0,19.773033,0,20.0,20.403246,0,20.0,20.138268,0,20.0,19.423742,10,20.0,20.18884,10,20.0,20.557484,0,20.0,19.605007,10,20.0,19.686869,10,20.0
13150,12.343718,19.200365,10,20.0,19.743847,10,20.0,20.44388,0,20.0,19.36718,10,20.0,19.663952,0,20.0,20.402626,0,20.0,20.176931,0,20.0,20.610346,0,20.0,19.773033,0,20.0,20.403246,0,20.0,20.138268,0,20.0,19.423742,10,20.0,20.18884,10,20.0,20.557484,0,20.0,19.605007,10,20.0,19.686869,10,20.0
13160,12.343718,19.200365,10,20.0,19.743847,10,20.0,20.44388,0,20.0,19.36718,10,20.0,19.663952,0,20.0,20.402626,0,20.0,20.176931,0,20.0,20.610346,0,20.0,19.773033,0,20.0,20.403246,0,20.0,20.138268,0,20.0,19.423742,10,20.0,20.18884,10,20.0,20.557484,0,20.0,19.605007,10,20.0,19.686869,10,20.0
13170,12.343718,19.200365,10,20.0,19.743847,10,20.0,20.44388,0,20.0,19.36718,10,20.0,19.663952,0,20.0,20.402626,0,20.0,20.176931,0,20.0,20.610346,0,20.0,19.773033,0,20.0,20.403246,0,20.0,20.138268,0,20.0,19.423742,10,20.0,20.18884,10,20.0,20.557484,0,20.0,19.605007,10,20.0,19.686869,10,20.0
13180,12.343718,19.200365,10,20.0,19.743847,10,20.0,20.44388,0,20.0,19.36718,10,20.0,19.663952,0,20.0,20.402626,0,20.0,20.176931,0,20.0,20.610346,0,20.0,19.773033,0,20.0,20.403246,0,20.0,20.138268,0,20.0,19.423742,10,20.0,20.18884,10,20.0,20.557484,0,20.0,19.605007,10,20.0,19.686869,10,20.0
13190,14.04108,19.272318,10,20.0,19.761257,10,20.0,20.332512,0,20.0,19.393036,10,20.0,19.524982,0,20.0,20.27623,0,20.0,20.073542,0,20.0,20.592089,0,20.0,19.631062,0,20.0,20.276855,0,20.0,20.03405,0,20.0,19.32185,10,20.0,20.197258,10,20.0,20.447935,0,20.0,19.670431,10,20.0,19.792112,10,20.0
13200,14.04108,19.272318,10,20.0,19.761257,10,20.0,20.332512,0,20.0,19.393036,10,20.0,19.524982,0,20.0,20.27623,0,20.0,20.073542,0,20.0,20.592089,0,20.0,19.631062,0,20.0,20.276855,0,20.0,20.03405,0,20.0,19.32185,10,20.0,20.197258,10,20.0,20.447935,0,20.0,19.670431,10,20.0,19.792112,10,20.0
13210,14.04108,19.272318,10,20.0,19.761257,10,20.0,20.332512,0,20.0,19.393036,10,20.0,19.524982,0,20.0,20.27623,0,20.0,20.073542,0,20.0,20.592089,0,20.0,19.631062,0,20.0,20.276855,0,20.0,20.03405,0,20.0,19.32185,10,20.0,20.197258,10,20.0,20.447935,0,20.0,19.670431,10,20.0,19.792112,10,20.0
13220,14.04108,19.272318,10,20.0,19.761257,10,20.0,20.332512,0,20.0,19.393036,10,20.0,19.524982,0,20.0,20.27623,0,20.0,20.073542,0,20.0,20.592089,0,20.0,19.631062,0,20.0,20.276855,0,20.0,20.03405,0,20.0,19.32185,10,20.0,20.197258,10,20.0,20.447935,0,20.0,19.670431,10,20.0,19.792112,10,20.0
13230,14.04108,19.272318,10,20.0,19.761257,10,20.0,20.332512,0,20.0,19.393036,10,20.0,19.524982,0,20.0,20.27623,0,20.0,20.073542,0,20.0,20.592089,0,20.0,19.631062,0,20.0,20.276855,0,20.0,20.03405,0,20.0,19.32185,10,20.0,20.197258,10,20.0,20.447935,0,20.0,19.670431,10,20.0,19.792112,10,20.0
13240,14.04108,19.272318,10,20.0,19.761257,10,20.0,20.332512,0,20.0,19.393036,10,20.0,19.524982,0,20.0,20.27623,0,20.0,20.073542,0,20.0,20.592089,0,20.0,19.631062,0,20.0,20.276855,0,20.0,20.03405,0,20.0,19.32185,10,20.0,20.197258,10,20.0,20.447935,0,20.0,19.670431,10,20.0,19.792112,10,20.0
13250,14.04108,19.272318,10,20.0,19.761257,10,20.0,20.332512,0,20.0,19.393036,10,20.0,19.524982,0,20.0,20.27623,0,20.0,20.073542,0,20.0,20.592089,0,20.0,19.631062,0,20.0,20.276855,0,20.0,20.03405,0,20.0,19.32185,10,20.0,20.197258,10,20.0,20.447935,0,20.0,19.670431,10,20.0,19.792112,10,20.0
13260,14.04108,19.272318,10,20.0,19.761257,10,20.0,20.332512,0,20.0,19.393036,10,20.0,19.524982,0,20.0,20.27623,0,20.0,20.073542,0,20.0,20.592089,0,20.0,19.631062,0,20.0,20.276855,0,20.0,20.03405,0,20.0,19.32185,10,20.0,20.197258,10,20.0,20.447935,0,20.0,19.670431,10,20.0,19.792112,10,20.0
13270,14.04108,19.272318,10,20.0,19.761257,10,20.0,20.332512,0,20.0,19.393036,10,20.0,19.524982,0,20.0,20.27623,0,20.0,20.073542,0,20.0,20.592089,0,20.0,19.631062,0,20.0,20.276855,0,20.0,20.03405,0,20.0,19.32185,10,20.0,20.197258,10,20.0,20.447935,0,20.0,19.670431,10,20.0,19.792112,10,20.0
13280,14.04108,19.272318,10,20.0,19.761257,10,20.0,20.332512,0,20.0,19.393036,10,20.0,19.524982,0,20.0,20.27623,0,20.0,20.073542,0,20.0,20.592089,0,20.0,19.631062,0,20.0,20.276855,0,20.0,20.03405,0,20.0,19.32185,10,20.0,20.197258,10,20.0,20.447935,0,20.0,19.670431,10,20.0,19.792112,10,20.0
13290,18.580645,19.390572,10,20.0,19.778225,10,20.0,20.223543,0,20.0,19.444899,10,20.0,19.39081,10,20.0,20.145239,0,20.0,19.973907,0,20.0,20.510504,0,20.0,19.494398,10,20.0,20.145876,0,20.0,19.933613,0,20.0,19.35892,10,20.0,20.205545,10,20.0,20.339033,0,20.0,19.734255,10,20.0,19.895157,10,20.0
